,Coordinates,FairpricePoints,HosPoints,MallPoints,MRTPoints,ParksPoints,PriSchPoints,SecSchPoints,TertairyPoints,UniPoints,Area,Location_Type,Link,floor_area_sqm,remaining_lease,Sale_Price,Location,Lease_Points,SQM_Points,Total_Points,History_Avg_Point,Percent
825,"1.3786553000000001, 103.93992815674403",0.004694836109391765,0.06833315587751941,0.0,0.0,0.0,0.041305333371008085,0.0,0.01132620132711939,0.0,PASIR RIS,HDB 4 ROOM,https://www.srx.com.sg/listings/100229001/for-sale-pasir-ris-drive-3-pasir-ris-drive-3,71,104,1000000,PASIR RIS,0.05,0.025,0.20065952668503864,0.0,0.0
826,"1.3787714000000002, 103.74160765204765",0.0025137895580988026,0.07411881004048604,0.008273680233344126,0.0038071078104013377,0.0,0.051704808009553765,0.007692018523581479,0.0,0.0,CHOA CHU KANG,HDB EXECUTIVE,https://www.srx.com.sg/listings/99685401/for-sale-choa-chu-kang-avenue-2-choa-chu-kang-avenue-2,66,146,968000,CHOA CHU KANG,0.05,0.02,0.21811021417546553,0.0,0.0
827,"1.3787715500000002, 103.93802034005449",0.008975433362340494,0.05266146947990792,0.0,0.0,0.0,0.03462733800590332,0.0,0.01401601249502378,0.0,PASIR RIS,HDB EXECUTIVE,https://www.99.co/singapore/sale/property/650-pasir-ris-drive-10-hdb-XyWJQnN3b77MiwYkrQgReK,71,150,899000,PASIR RIS,0.05,0.025,0.18528025334317552,0.20598052850161075,44.97518641470197
828,"1.378834, 103.75032538703516",0.002201144435300084,0.05557506530951701,0.005355776564288968,0.003054665452925181,0.0,0.020705583112994523,0.01298282531898334,0.004775814094047551,0.0,TECK WHYE LANE,HDB EXECUTIVE,https://www.srx.com.sg/listings/99795671/for-sale-teck-whye-lane-teck-whye-lane,65,146,458888,BUKIT PANJANG,0.05,0.02,0.17465087428805665,0.2509847115868499,34.7931300643428
829,"1.37890925, 103.75115340664794",0.002072832590750916,0.04362046495490719,0.005758745754643203,0.0,0.0,0.015219084843422243,0.013950376040350886,0.005063331179645045,0.0,TECK WHYE LANE,HDB 4 ROOM,https://www.srx.com.sg/listings/100566041/for-sale-teck-whye-lane-teck-whye-lane,65,103,838000,BUKIT PANJANG,0.05,0.02,0.1556848353637195,0.0,0.0
830,"1.3790719999999999, 103.93642281091064",0.02794996675668302,0.16411632698333556,0.0,0.0,0.0,0.022180459075515763,0.0,0.01115687362834943,0.0,PASIR RIS,HDB 5 ROOM,https://www.srx.com.sg/listings/100112941/for-sale-pasir-ris-drive-10-hassle-free-transaction,72,127,420000,PASIR RIS,0.05,0.025,0.3004036264438838,0.0,0.0
831,"1.3791581000000002, 103.74625400690891",0.002985447953163549,0.07800915098914651,0.00531276822252681,0.004180643006084021,0.0010680520778114156,0.029922193690856896,0.009503462353346256,0.0,0.0,CHOA CHU KANG,HDB 5 ROOM,https://www.srx.com.sg/listings/99050681/for-sale-choa-chu-kang-avenue-2-choa-chu-kang-avenue-2,69,123,420000,CHOA CHU KANG,0.05,0.02,0.20098171829293546,0.0,0.0
832,"1.3792529500000001, 103.74550971590068",0.00308845158722961,0.08151700791250543,0.005651666795787561,0.004366816750277807,0.001062928960455302,0.024001327517974038,0.009524217791363122,0.0,0.0,CHOA CHU KANG,HDB 5 ROOM,https://www.srx.com.sg/listings/100378081/for-sale-choa-chu-kang-avenue-2-choa-chu-kang-avenue-2,69,126,500000,CHOA CHU KANG,0.05,0.02,0.1992124173155929,0.0,0.0
833,"1.3792981, 103.74849343398212",0.0026763161406433656,0.07054990608417888,0.005097017604110667,0.0036855078188621805,0.0010868693570413369,0.030727991485023975,0.011568877958719428,0.004383735365082136,0.0,CHOA CHU KANG CENTRAL,HDB 4 ROOM,https://www.srx.com.sg/listings/100190221/for-sale-choa-chu-kang-central-choa-chu-kang-central,66,103,998000,CHOA CHU KANG,0.05,0.02,0.19977622181366192,0.0,0.0
834,"1.3794338499999999, 103.74751198081647",0.0029260715385901626,0.06644789821598385,0.005068953742155528,0.004032707991552731,0.001114825542239508,0.03783938611216394,0.010484986561379247,0.00409149232677134,0.0,CHOA CHU KANG CENTRAL,HDB 4 ROOM,https://www.srx.com.sg/listings/100444821/for-sale-choa-chu-kang-central-choa-chu-kang-central,66,10,920000,CHOA CHU KANG,0.005,0.02,0.15700632203083628,0.0,0.0
835,"1.3794526999999999, 103.75565280261539",0.0024578361114083905,0.023666489070130053,0.03338046635510576,0.004237806573769048,0.0,0.01779546617628508,0.016047565120673096,0.005761878789508239,0.0,TECK WHYE LANE,HDB 5 ROOM,https://www.srx.com.sg/listings/98678001/for-sale-teck-whye-lane-teck-whye-lane,55,119,480000,BUKIT PANJANG,0.05,0.02,0.17334750819687963,0.0,0.0
836,"1.37946085, 103.88955979868054",0.013164042175992874,0.1496964521230078,0.013400610908193198,0.005286299848529383,0.0010801143168438173,0.03891287711885828,0.011262413981803429,0.0,0.0,HOUGANG,HDB 4 ROOM,https://www.99.co/singapore/sale/property/555-hougang-street-51-hdb-JcSPBSLmXwB2XxwsnRmvki,68,102,525000,HOUGANG,0.05,0.02,0.3028028104732288,0.0,0.0
837,"1.379746, 103.74144891237457",0.002808860378818573,0.07461656364027967,0.008058141782451525,0.004303693312325784,0.0,0.03195883064707766,0.009191575392480696,0.0,0.0,CHOA CHU KANG,HDB 4 ROOM,https://www.99.co/singapore/sale/property/286-choa-chu-kang-avenue-3-hdb-Zqxog59PLG5GpDQYUQBL5Y,69,103,480000,CHOA CHU KANG,0.05,0.02,0.2009376651534339,0.0,0.0
838,"1.3798354, 103.74278073095978",0.0031643689640195012,0.07887450807154782,0.00705904956847234,0.004737792224958969,0.00100502437134304,0.03055537690572077,0.007193934918370405,0.0,0.0,CHOA CHU KANG,HDB EXECUTIVE,https://www.srx.com.sg/listings/100591421/for-sale-choa-chu-kang-avenue-3-choa-chu-kang-avenue-3,68,149,599000,CHOA CHU KANG,0.05,0.02,0.2025900550244328,0.0,0.0
839,"1.37994665, 103.75150904823408",0.0021796285486721384,0.037905826648388805,0.008368655665868373,0.0030085678944428594,0.0010459524360662978,0.016808723923983387,0.017480282722279944,0.005984359071841289,0.0,TECK WHYE LANE,HDB 5 ROOM,https://www.srx.com.sg/listings/100505001/for-sale-teck-whye-lane-teck-whye-lane,65,123,449888,BUKIT PANJANG,0.05,0.02,0.16278199691154308,0.0,0.0
840,"1.3801142, 103.7419151640001",0.003079622880360587,0.07590507530621966,0.007554164820083337,0.004705836827615641,0.0,0.029383183137408144,0.008762852251756667,0.0,0.0,CHOA CHU KANG,HDB 4 ROOM,https://www.srx.com.sg/listings/100472951/for-sale-choa-chu-kang-avenue-3-choa-chu-kang-avenue-3,69,104,480000,CHOA CHU KANG,0.05,0.02,0.199390735223444,0.0,0.0
841,"1.3802404, 103.74327166658574",0.003508648811312584,0.0864055372361826,0.006940998015542066,0.0052040365380165,0.0010769354199093757,0.027299996789472543,0.010847682186868983,0.0,0.0,CHOA CHU KANG,HDB EXECUTIVE,https://www.srx.com.sg/listings/100490351/for-sale-choa-chu-kang-avenue-3-choa-chu-kang-avenue-3,68,152,380000,CHOA CHU KANG,0.05,0.02,0.21128383499730466,0.0,0.0
842,"1.3806475, 103.74635753472822",0.0039055822367551093,0.09034257477486882,0.006092115089872216,0.00529825900220469,0.0012974798399759573,0.04330134702565499,0.010476808756769602,0.004014524242382822,0.0,CHOA CHU KANG CENTRAL,HDB 5 ROOM,https://www.srx.com.sg/listings/100146861/for-sale-choa-chu-kang-central-choa-chu-kang-central,65,122,420000,CHOA CHU KANG,0.05,0.02,0.23472869096848417,0.0,0.0
843,"1.3806656, 103.73904397647921",0.0024238297116367775,0.059320891673531176,0.008577419754588578,0.003834499651222522,0.0,0.026329035016996814,0.0224061346567448,0.0,0.0,CHOA CHU KANG,HDB 4 ROOM,https://www.srx.com.sg/listings/100385701/for-sale-choa-chu-kang-avenue-4-corner-only-1-unit-4-room-flat-426-choa-chu-kang,69,104,980000,CHOA CHU KANG,0.05,0.02,0.19289181046472068,0.0,0.0
844,"1.38114205, 103.7476756609957",0.0038060673059607617,0.06443192773078593,0.005982853947575556,0.005040672121578176,0.0014131567660350096,0.09781724121133559,0.012539318105979653,0.004740319697238964,0.0,CHOA CHU KANG CENTRAL,HDB EXECUTIVE,https://www.srx.com.sg/listings/100136301/for-sale-choa-chu-kang-central-gorgeous-rare-em-for-sale,65,154,720000,CHOA CHU KANG,0.05,0.02,0.2657715568864897,0.0,0.0
845,"1.3812155499999998, 103.8801437592848",0.002060967112700307,0.09080319093232554,0.010303371398175784,0.0,0.0,0.017722417388409004,0.00865373142214641,0.0,0.0,BUANGKOK CRESCENT,HDB 4 ROOM,https://www.srx.com.sg/listings/100345261/for-sale-buangkok-crescent-buangkok-crescent,80,85,475000,SENGKANG,0.04,0.025,0.19454367825375704,0.0,0.0
846,"1.3813361, 103.74544369497085",0.006871960751346204,0.15313100405456412,0.009216389961744488,0.006525142110323574,0.001390690530858778,0.028632191111911395,0.010576213747990126,0.0,0.0,CHOA CHU KANG CENTRAL,HDB 5 ROOM,https://www.srx.com.sg/listings/100011521/for-sale-choa-chu-kang-central-choa-chu-kang-central,69,124,630000,CHOA CHU KANG,0.05,0.02,0.2863435922687387,0.0,0.0
847,"1.3813772, 103.74268887401371",0.006339735106249437,0.09822972503682854,0.00966115127011832,0.0063249945046043865,0.0011642210203342616,0.023264032161728534,0.008127325222848852,0.0,0.0,CHOA CHU KANG,HDB 4 ROOM,https://www.99.co/singapore/sale/property/413-choa-chu-kang-avenue-3-hdb-4g5y99GDELUaJaEfySTPxx,68,103,580000,CHOA CHU KANG,0.05,0.02,0.2231111843227123,0.0,0.0
848,"1.38161595, 103.74468378181945",0.00739589244639743,0.16738907447838852,0.009909802845526129,0.0072563175357256825,0.0013877564200214293,0.0244501113257578,0.010692164602783421,0.0,0.0,CHOA CHU KANG CENTRAL,HDB 4 ROOM,https://www.srx.com.sg/listings/99100431/for-sale-choa-chu-kang-central-choa-chu-kang-central,69,104,597000,CHOA CHU KANG,0.05,0.02,0.2984811196546004,0.0,0.0
849,"1.3816301, 103.7421019293336",0.00627669369085224,0.09315652073402747,0.009749842195458509,0.0062675302775036515,0.001137480949911825,0.022401066127618476,0.013486408685698763,0.0,0.0,CHOA CHU KANG,HDB 4 ROOM,https://www.srx.com.sg/listings/100344651/for-sale-choa-chu-kang-avenue-3-choa-chu-kang-avenue-3,68,104,316000,CHOA CHU KANG,0.05,0.02,0.22247554266107092,0.0,0.0
850,"1.3817447, 103.74069616871259",0.005563413716659148,0.07218014455763302,0.009586281483322556,0.005299311184586585,0.0010180293931283458,0.02198405705640538,0.01909646400624459,0.0,0.0,CHOA CHU KANG,HDB 4 ROOM,https://www.srx.com.sg/listings/100544441/for-sale-choa-chu-kang-avenue-4-choa-chu-kang-avenue-4,68,104,550000,CHOA CHU KANG,0.05,0.02,0.2047277013979796,0.0,0.0
851,"1.38174695, 103.9379882600629",0.0066572552005007245,0.0392765524553423,0.0,0.0,0.0,0.01395299776410859,0.0,0.006493359453459231,0.0,PASIR RIS,HDB EXECUTIVE,https://www.srx.com.sg/listings/100185231/for-sale-pasir-ris-street-72-pasir-ris-street-72,72,146,300000,PASIR RIS,0.05,0.025,0.14138016487341085,0.20598052850161075,34.31881787610455
852,"1.3818576500000002, 103.76344456069205",0.004100086683126982,0.07109791016386847,0.026824463851598875,0.00820125004912492,0.0,0.02548467106714386,0.01928334722658418,0.0,0.0,BUKIT PANJANG RING,HDB 5 ROOM,https://www.srx.com.sg/listings/100207431/for-sale-bukit-panjang-ring-road-bukit-panjang-ring-road,75,120,855000,BUKIT PANJANG,0.05,0.025,0.2299917290414473,0.0,0.0
853,"1.3819067999999999, 103.8905586191568",0.0109574404203612,0.17261135262118038,0.005005274585387776,0.00979997416269432,0.0010852786467030861,0.03935319144078591,0.013472103882423512,0.0,0.0,COMPASSVALE HELM,HDB 4 ROOM,https://www.srx.com.sg/listings/100221591/for-sale-compassvale-helm-compassvale-bow,93,92,900000,COMPASSVALE HELM,0.05,0.035,0.33728461575953617,0.0,0.0
854,"1.3819739, 103.89671096193705",0.014775717587394087,0.13764049538095827,0.0030474792492532123,0.006768632096785383,0.0020500716629712028,0.049573895722294134,0.028558128159903676,0.0,0.0,COMPASSVALE BOW,HDB 4 ROOM,https://www.srx.com.sg/listings/99795881/for-sale-compassvale-bow-compassvale-bow,83,92,638000,SENGKANG,0.05,0.025,0.31741441985956,0.0,0.0
855,"1.38200105, 103.93835359550725",0.005739140645852382,0.038294648597612134,0.0,0.0,0.0,0.013338091868470117,0.0,0.006190647798899332,0.0,PASIR RIS,HDB EXECUTIVE,https://www.srx.com.sg/listings/100437261/for-sale-pasir-ris-street-72-pasir-ris-street-72,72,147,460000,PASIR RIS,0.05,0.025,0.13856252891083398,0.20598052850161075,33.63486100331819
856,"1.3824336499999998, 103.74144925139322",0.006576824073516575,0.0856364295707929,0.009883326615671307,0.00662646968475879,0.0011509104117600616,0.020149782530077896,0.01590563935455748,0.0,0.0,CHOA CHU KANG,HDB 5 ROOM,https://www.srx.com.sg/listings/95581151/for-sale-choa-chu-kang-avenue-4-choa-chu-kang-avenue-4,69,122,520000,CHOA CHU KANG,0.05,0.02,0.21592938224113498,0.0,0.0
857,"1.38243505, 103.74526611016339",0.009196108216718483,0.1330339821117293,0.011418079501555546,0.008900210983028206,0.001636360108596266,0.023691667580920547,0.010820891439177513,0.0,0.0,CHOA CHU KANG CENTRAL,HDB 4 ROOM,https://www.srx.com.sg/listings/100351191/for-sale-choa-chu-kang-central-choa-chu-kang-central,66,105,348888,CHOA CHU KANG,0.05,0.02,0.26869729994172586,0.0,0.0
858,"1.38269865, 103.93651838071482",0.00594930849939157,0.03174509222125699,0.0,0.0,0.0,0.011509211683636082,0.0,0.005419985337458411,0.0,PASIR RIS,HDB EXECUTIVE,https://www.srx.com.sg/listings/100541881/for-sale-pasir-ris-street-72-spacious-executive-apartment-in-d18-mins-walk-to,72,148,700000,PASIR RIS,0.05,0.025,0.12962359774174306,0.20598052850161075,31.46501241760078
859,"1.3827072, 103.76776857714611",0.0023305469872627184,0.0947247596094385,0.02114867420720694,0.0039040014122476542,0.0,0.037419865383643836,0.015201581382373609,0.0,0.0,SAUJANA,HDB 4 ROOM,https://www.srx.com.sg/listings/100269391/for-sale-saujana-road-saujana-road,65,107,520000,BUKIT PANJANG,0.05,0.02,0.24472942898217323,0.0,0.0
860,"1.3827943999999999, 103.89394600670937",0.04623010780384084,6704.125440476436,0.0048472974405515444,0.027368647673573773,0.0014212915577413606,0.04144223200727316,0.01791016405260788,0.0,0.0,COMPASSVALE LINK,HDB 4 ROOM,https://www.99.co/singapore/sale/property/275d-compassvale-link-hdb-RXK52j3CPSDBdqFjjRYy95,85,90,768000,SENGKANG,0.05,0.025,6704.339660216971,0.0,0.0
861,"1.38291075, 103.89985823340663",0.014233321976855113,0.12234350493540118,0.006164184770976851,0.0038978574935601717,0.001594602407857462,0.02995817526912479,0.03587127670406572,0.0,0.0,RIVERVALE WALK,HDB 4 ROOM,https://www.srx.com.sg/listings/98319701/for-sale-rivervale-walk-rivervale-walk,75,101,610000,SENGKANG,0.05,0.025,0.2890629235578413,0.0,0.0
862,"1.38292485, 103.74028941268972",0.006064736705108596,0.07077668714776383,0.009389469655029094,0.005752419068318405,0.0010638360475664966,0.019128227230005106,0.02158781989643092,0.0,0.0,CHOA CHU KANG,HDB 4 ROOM,https://www.srx.com.sg/listings/100140651/for-sale-choa-chu-kang-avenue-4-choa-chu-kang-avenue-4,69,106,560000,CHOA CHU KANG,0.05,0.02,0.20376319575022242,0.0,0.0
863,"1.3829270500000002, 103.74489829388989",0.010992991876777772,0.14914828171449152,0.013213211660138974,0.010978861803739397,0.0017254254610622637,0.025023151802965438,0.01508389214107851,0.0,0.0,CHOA CHU KANG LOOP,HDB 5 ROOM,https://www.srx.com.sg/listings/100324761/for-sale-choa-chu-kang-loop-choa-chu-kang-loop,69,133,388000,CHOA CHU KANG,0.05,0.02,0.29616581646025386,0.0,0.0
864,"1.38299195, 103.76324203615357",0.00515660947829288,0.06648077066323074,0.023402632008084474,0.006312631768887543,0.0,0.027705460840589405,0.020175788731823283,0.0,0.0,BUKIT PANJANG RING,HDB 4 ROOM,https://www.srx.com.sg/listings/100548261/for-sale-bukit-panjang-ring-road-super-cheap-walk-to-mrt-no-extension,75,100,368000,BUKIT PANJANG,0.05,0.025,0.2242338934909083,0.0,0.0
865,"1.3831251999999998, 103.75339868330131",0.004573530595933999,0.028494270112154867,0.009183217371219929,0.0,0.0012115216255823124,0.05701306272574061,0.043022299607145036,0.015082362773640876,0.0,TECK WHYE CREST,HDB 3 ROOM,https://www.srx.com.sg/listings/100466041/for-sale-teck-whye-crest-teck-whye-crescent,91,68,1498888,TECK WHYE CREST,0.03,0.035,0.22358026481141763,0.0,0.0
866,"1.38320735, 103.76846439923563",0.0021775499652918143,0.0988431718923475,0.021968980522674177,0.003473668661929009,0.0,0.04003393257237055,0.01170314274458475,0.0,0.0,SAUJANA,HDB 4 ROOM,https://www.99.co/singapore/sale/property/416-saujana-road-hdb-o4BZqDNesKByQfiTjSVrMb,64,83,448000,BUKIT PANJANG,0.04,0.02,0.23820044635919782,0.0,0.0
867,"1.38326495, 103.89387087569563",0.027444719243989345,0.3160993520921146,0.006832313896300931,0.0324404996993148,0.00133145408582191,0.04105845345623355,0.01813817510293255,0.0,0.0,COMPASSVALE LINK,HDB 4 ROOM,https://www.99.co/singapore/sale/property/275c-compassvale-link-hdb-6JFsEeXkwwC3KkmKVjx8DX,85,90,670000,SENGKANG,0.05,0.025,0.5183449675767077,0.0,0.0
868,"1.3834658499999999, 103.74345466203295",0.010980817646575842,0.14269304464253918,0.013394548710193781,0.013191930417378091,0.001594006812723844,0.018314352191577364,0.01609108771887096,0.0,0.0,CHOA CHU KANG CENTRAL,HDB EXECUTIVE,https://www.srx.com.sg/listings/100220411/for-sale-choa-chu-kang-central-choa-chu-kang-central,69,148,548000,CHOA CHU KANG,0.05,0.02,0.2862597881398591,0.0,0.0
869,"1.38363795, 103.7391954452231",0.005684894371729338,0.062406504851203456,0.008736621689024756,0.005000075837581864,0.0,0.01783997256451019,0.025383498440657837,0.0,0.0,CHOA CHU KANG,HDB 4 ROOM,https://www.srx.com.sg/listings/99457181/for-sale-choa-chu-kang-avenue-4-choa-chu-kang-avenue-4,69,106,918000,CHOA CHU KANG,0.05,0.02,0.19505156775470742,0.0,0.0
870,"1.3836531, 103.90283171995927",0.014001721010851542,0.1044045397314634,0.01118475655622232,0.0,0.0011443690251364137,0.019451394022419077,0.023657454213332155,0.0,0.0,RIVERVALE,HDB 5 ROOM,https://www.srx.com.sg/listings/98369681/for-sale-rivervale-drive-rivervale-drive,76,114,1060000,SENGKANG,0.05,0.025,0.24884423455942492,0.0,0.0
871,"1.3837804999999999, 103.76312945462443",0.006007723149569119,0.06598890766249538,0.021877535989047237,0.005388489549134301,0.0,0.02865997261936946,0.021147485012741656,0.0,0.0,BUKIT PANJANG RING,HDB 5 ROOM,https://www.srx.com.sg/listings/100496971/for-sale-bukit-panjang-ring-road-bukit-panjang-ring-road,75,122,758888,BUKIT PANJANG,0.05,0.025,0.22407011398235713,0.0,0.0
872,"1.38390415, 103.76125038506439",0.01283971321557928,0.05746971480098555,0.01775193955525864,0.005335755229341108,0.0,0.04312051985200102,0.019010918563224285,0.004805111306981816,0.0,SENJA,HDB 4 ROOM,https://www.srx.com.sg/listings/100602791/for-sale-senja-road-senja-road,78,90,620000,BUKIT PANJANG,0.05,0.025,0.2353336725233717,0.0,0.0
873,"1.3840572, 103.7418873394149",0.008749232161994473,0.10167327692081858,0.011292509781646485,0.009835157390258175,0.001383989012308354,0.016753584236807336,0.014409237217922755,0.0,0.0,CHOA CHU KANG,HDB 4 ROOM,https://www.srx.com.sg/listings/100513581/for-sale-choa-chu-kang-avenue-4-rare-sale-for-high-floor-hdb-4a,69,104,680000,CHOA CHU KANG,0.05,0.02,0.23409698672175613,0.0,0.0
874,"1.384162, 103.74062404779461",0.007197085039449794,0.07606026672721988,0.009885449085336312,0.006960924207277333,0.0011908785300573175,0.01652355095242254,0.01731360597608734,0.0,0.0,CHOA CHU KANG,HDB EXECUTIVE,https://www.srx.com.sg/listings/100344111/for-sale-choa-chu-kang-avenue-4-choa-chu-kang-avenue-4,69,144,1100000,CHOA CHU KANG,0.05,0.02,0.2051317605178505,0.0,0.0
875,"1.38423855, 103.89648576765015",0.013584008937238755,0.1971628308195098,0.0056923916401640864,0.011117040664457494,0.0013523076638776214,0.048079288894942444,0.02628435367313718,0.0,0.0,COMPASSVALE LINK,HDB 4 ROOM,https://www.srx.com.sg/listings/100176931/for-sale-compassvale-link-compassvale-link,82,90,530000,SENGKANG,0.05,0.025,0.3782722222933274,0.0,0.0
876,"1.38429045, 103.76892770428537",0.002102962029573516,0.10439129195652509,0.0221225356090765,0.00307411637965427,0.0,0.04711741133245485,0.012499661271032688,0.0,0.0,FAJAR,HDB 5 ROOM,https://www.srx.com.sg/listings/100202571/for-sale-fajar-road-fajar-road,65,121,495000,BUKIT PANJANG,0.05,0.02,0.26130797857831695,0.0,0.0
877,"1.384317, 103.7624054",0.00847911747679074,0.06631131197196495,0.01998789512497495,0.004969404755331688,0.0,0.03446548461056889,0.018696314681768238,0.004204928900510517,0.0,BUKIT PANJANG RING,HDB 5 ROOM,https://www.srx.com.sg/listings/100644141/for-sale-bukit-panjang-ring-road-bukit-panjang-ring-road,78,110,715000,BUKIT PANJANG,0.05,0.025,0.23211445752190998,0.0,0.0
878,"1.38432165, 103.74291653361666",0.011508187383746439,0.23371280173539766,0.013808647393801358,0.015647954307059033,0.001636710297408582,0.016437528009353906,0.016813784592935928,0.0,0.0,CHOA CHU KANG,HDB 5 ROOM,https://www.srx.com.sg/listings/100490571/for-sale-choa-chu-kang-avenue-4-choa-chu-kang-avenue-4,69,128,820000,CHOA CHU KANG,0.05,0.02,0.3795656137197028,0.0,0.0
879,"1.384526, 103.74198275656823",0.009424554219322786,0.10733284594719222,0.011812007498207542,0.010916489357353109,0.0014555629968365901,0.015929385389625073,0.014175313769022797,0.0,0.0,CHOA CHU KANG,HDB 4 ROOM,https://www.99.co/singapore/sale/property/432-choa-chu-kang-avenue-4-hdb-J2QyVT3vgn9xvxCTiLykVK,69,107,599000,CHOA CHU KANG,0.05,0.02,0.2410461591775601,0.0,0.0
